Date,FDIC certificate number,Primary ABA routing number,Financial institution name,Address,City,State,Zip Code,Rank by $ Deposits,Deposits $,Accounts #,Average deposit $,Unrealized gain-loss $,Unrealized gain-loss % of tier 1 capital,URL,URLs to accept or solicit deposits,Teller,Plaid
6/30/2023,30270,265270138,CITIZENS SAVINGS BANK,1725 SULLIVAN DRIVE ,BOGALUSA,LA,70427,2506,"$247,810,000",13140,"$18,859","-$6,314,000",-15.59%,https://www.citizenssb.com,https://www.citizenssb.biz,Unknown,#N/A
6/30/2023,10647,104903692,AMERICAN EXCHANGE BANK,151 NORTH 4TH STREET ,ELMWOOD,NE,68349,4255,"$52,969,000",2634,"$20,110","-$923,000",-14.22%,www.aebank.com,,Unknown,#N/A
6/30/2023,9121,91303871,STATE BANK OF BOTTINEAU,105 11TH STREET EAST ,BOTTINEAU,ND,58318,3931,"$81,234,000",2777,"$29,252","-$7,000",-0.09%,http://www.statebankofbottineau.com,,Unknown,#N/A
6/30/2023,14546,81502637,NEW ERA BANK,101 SOUTH MINE LAMOTTE ,FREDERICKTOWN,MO,63645,1917,"$370,789,000",19414,"$19,099","-$5,841,000",-12.03%,http://www.newerabank.com,,Missing,Supported
6/30/2023,4707,101102108,CITIZENS BANK OF KANSAS,300 NORTH MAIN ,KINGMAN,KS,67068,1709,"$440,412,000",22548,"$19,532","-$39,384,000",-92.43%,www.citizensbankofkansas.com,,Unknown,Supported
6/30/2023,12259,112201836,LEA COUNTY STATE BANK,1017 NORTH TURNER ,HOBBS,NM,88240,1514,"$512,424,000",10365,"$49,438","-$27,154,000",-48.49%,www.onlinelcsb.com,,Unknown,Supported
6/30/2023,29881,274970649,HOME BANK SB,59 WEST WASHINGTON STREET ,MARTINSVILLE,IN,46151,1999,"$350,548,000",21554,"$16,264","-$26,090,000",-51.79%,www.homebanksb.com,www.homebanksb.csinufund.com,Unknown,Supported
6/30/2023,5175,91208154,GLOBAL INNOVATIONS BANK,101 NORTH MAIN STREET ,KIESTER,MN,56051,4320,"$47,127,000",1178,"$40,006","-$57,000",-0.74%,www.gibank.com,,Unknown,#N/A
6/30/2023,24387,26010948,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION","1185 AVENUE OF AMERICAS, 16TH FLOOR ",NEW YORK,NY,10036,452,"$2,139,590,000",49245,"$43,448","-$1,114,000",-0.25%,www.icbc-us.com,,Unknown,#N/A
6/30/2023,15813,61212002,ONESOUTH BANK,4070 FORSYTH ROAD ,MACON,GA,31210,2981,"$178,642,000",5488,"$32,551","-$165,000",-0.73%,www.onesouthbank.com,,Unknown,#N/A
6/30/2023,23189,73922458,COMMUNITY BANK & TRUST COMPANY,2609 2ND AVENUE ,MUSCATINE,IA,52761,2446,"$257,194,000",13704,"$18,768","-$16,151,000",-68.70%,www.commbk.net,,Unknown,#N/A
6/30/2023,15443,91910196,LAKE ELMO BANK,11465 39TH STREET NORTH ,LAKE ELMO,MN,550420457,1669,"$455,309,000",17375,"$26,205","-$5,206,000",-10.47%,http://www.lakeelmobank.com,,Unknown,Supported
6/30/2023,28277,281972931,OZARKS FEDERAL SAVINGS AND LOAN ASSOCIATION,2 EAST COLUMBIA STREET ,FARMINGTON,MO,63640,2876,"$191,806,000",9738,"$19,697","-$2,002,000",-5.10%,www.ofsl.bank,,Unknown,#N/A
6/30/2023,4931,64202268,MOUNTAIN COMMERCE BANK,6101 KINGSTON PIKE ,KNOXVILLE,TN,37919,652,"$1,424,900,000",16546,"$86,117","-$24,091,000",-14.81%,www.mcb.com,www.netteller.com/mcb,Missing,Supported
6/30/2023,16402,101104928,"BENNINGTON STATE BANK, THE",2130 SOUTH OHIO ,SALINA,KS,67401,999,"$840,813,000",28707,"$29,289","-$24,809,000",-22.19%,www.bsbks.com,,Unknown,#N/A
6/30/2023,14096,104902800,GENERATIONS BANK,139 SOUTH EXETER ,EXETER,NE,68351,4387,"$41,687,000",1541,"$27,052","-$1,192,000",-25.99%,https://www.connectfnb.com,,Unknown,#N/A
6/30/2023,291,42105484,JACKSON COUNTY BANK,1ST STREET & MAIN STREET ,MC KEE,KY,40447,3667,"$105,582,000",6134,"$17,213","-$2,729,000",-6.39%,www.jacksoncobank.com,,Unknown,Supported
6/30/2023,12220,101903938,COUNTY BANK,116 WEST BROADWAY ,BRUNSWICK,MO,65236,3570,"$115,570,000",5829,"$19,827","-$2,571,000",-26.59%,countybankonline.com,,Unknown,#N/A
6/30/2023,20161,112201289,CITIZENS BANK OF LAS CRUCES,"505 S. MAIN STREET, LORETTO CENTER #5 ",LAS CRUCES,NM,88001,988,"$850,738,000",26296,"$32,352","-$22,731,000",-24.77%,www.citizenslc.com,,Unknown,Supported
6/30/2023,17128,75910992,INTERCITY STATE BANK,962 GRAND AVENUE ,SCHOFIELD,WI,54476,3019,"$173,996,000",8312,"$20,933","-$1,000",0.00%,intercitystatebank.com,,Unknown,Supported
6/30/2023,11860,41210053,"KILLBUCK SAVINGS BANK COMPANY, THE",165 NORTH MAIN STREET ,KILLBUCK,OH,44637,1173,"$690,631,000",33715,"$20,484","-$37,063,000",-51.95%,http://www.killbuckbank.com,,Missing,#N/A
6/30/2023,8535,91911001,FIRST COMMUNITY BANK,500 CENTRAL AVENUE ,LESTER PRAIRIE,MN,55354,3986,"$77,089,000",3795,"$20,313","-$2,775,000",-36.84%,http://www.fcblpsl.com,,Unknown,Supported
6/30/2023,10330,111908512,COMMERCIAL STATE BANK,1045 NORTH INTERSTATE 45 ,PALMER,TX,75152,3772,"$96,085,000",3099,"$31,005","-$2,971,000",-28.06%,www.csbpalmer.com,,Unknown,#N/A
6/30/2023,17629,101111490,"FARMERS STATE BANK OF BLUE MOUND, THE",205 SOUTH FIFTH ,BLUE MOUND,KS,66010,4359,"$44,189,000",2453,"$18,014","-$1,306,000",-15.26%,WWW.FSBKANSAS.COM,,Unknown,#N/A
6/30/2023,16889,53201186,UNITED COMMUNITY BANK,306 EAST NORTH STREET ,GREENVILLE,SC,29601,72,"$23,151,322,000",631085,"$36,685","-$751,419,000",-31.30%,www.ucbi.com,www.seasidebank.com,Unknown,Supported
6/30/2023,10976,91901891,CENTER NATIONAL BANK,301 N. RAMSEY AVENUE ,LITCHFIELD,MN,55355,2627,"$229,347,000",8862,"$25,880","-$9,453,000",-37.52%,www.centernationalbank.com,www.cnbmn.com,Unknown,Supported
6/30/2023,57633,325182289,1ST SECURITY BANK OF WASHINGTON,6920 220TH STREET SOUTHWEST ,MOUNTLAKE TERRACE,WA,98043,409,"$2,384,241,000",65652,"$36,316","-$36,979,000",-12.71%,WWW.FSBWA.com,www.qwickrate.com,Unknown,Supported
6/30/2023,27074,111017458,STATE BANK OF TEXAS,11950 WEBB CHAPEL ROAD ,DALLAS,TX,752347724,516,"$1,824,688,000",9942,"$183,533","-$5,188,000",-1.68%,www.statebnk.com,,Unknown,#N/A
6/30/2023,27086,67013179,CHARLOTTE STATE BANK & TRUST,1100 TAMIAMI TRAIL ,PORT CHARLOTTE,FL,33953,1356,"$577,467,000",22015,"$26,231","-$14,061,000",-26.48%,www.charlottestatebankandtrust.com,,Unknown,#N/A
6/30/2023,27118,62203890,PREMIER BANK OF THE SOUTH,101 1ST AVENUE NW ,CULLMAN,AL,35055,2273,"$290,387,000",15946,"$18,211","-$8,437,000",-28.42%,WWW.PREMIERBANKOFTHESOUTH.COM,,Unknown,Supported
6/30/2023,27132,121141495,UNITED SECURITY BANK,2126 INYO STREET ,FRESNO,CA,93721,826,"$1,049,899,000",21874,"$47,998","-$25,825,000",-18.22%,http://www.unitedsecuritybank.com,,Unknown,#N/A
6/30/2023,27153,61103739,"CITIZENS BANK AND TRUST, INC.",12255 SOUTH MAIN STREET ,TRENTON,GA,30752,3569,"$115,572,000",7724,"$14,963","-$4,691,000",-32.44%,www.citizensbanktrenton.com,,Unknown,#N/A
6/30/2023,27267,26011484,AMERASIA BANK,41-04 /41-06 MAIN STREET ,FLUSHING,NY,11355,1205,"$665,766,000",16143,"$41,242","-$1,308,000",-1.06%,www.amerasiabankny.com,,Unknown,Supported
6/30/2023,32574,311993330,BEAL BANK,6000 LEGACY DRIVE ,PLANO,TX,750243601,306,"$3,523,213,000",7698,"$457,679","-$147,538,000",-15.43%,www.bealbank.com,www.umbrellabank.com,Unknown,#N/A
6/30/2023,27201,103101589,COMMUNITY STATE BANK,525 N. MAIN STREET ,HENNESSEY,OK,73742,3976,"$77,641,000",5224,"$14,862","-$15,550,000",-242.51%,www.mycsb.com,,Unknown,Supported
6/30/2023,27205,67013247,ENGLEWOOD BANK & TRUST,1111 SOUTH MCCALL ROAD ,ENGLEWOOD,FL,342234229,1522,"$507,586,000",17928,"$28,312","-$14,271,000",-30.55%,www.englewoodbankandtrust.com,,Unknown,#N/A
6/30/2023,27210,103000703,INTERBANK,4921 NORTH MAY AVENUE ,OKLAHOMA CITY,OK,73112,290,"$3,701,269,000",90895,"$40,720",,,http://www.interbank.com,,Unknown,#N/A
6/30/2023,27219,83901896,"INDEPENDENT CORRESPONDENT BANKERS' BANK, INC.",107 PROGRESS DRIVE ,FRANKFORT,KY,40601,4133,"$63,736,000",208,"$306,423","-$28,000",-0.16%,http://www.icbb.bank,,Unknown,#N/A
6/30/2023,27211,64103671,FIRST COMMUNITY BANK OF TENNESSEE,207 ELM STREET ,SHELBYVILLE,TN,37160,1291,"$609,190,000",17866,"$34,098","-$11,993,000",-12.48%,www.firstcommunitybanker.com,,Unknown,#N/A
6/30/2023,27233,62203942,PEOPLES INDEPENDENT BANK,121 BILLY B. DYAR BLVD. ,BOAZ,AL,35957,1854,"$389,709,000",13337,"$29,220","-$12,336,000",-31.77%,http://www.pibonline.com,,Unknown,Supported
6/30/2023,27237,81006162,ENTERPRISE BANK & TRUST,150 NORTH MERAMEC ,CLAYTON,MO,63105,123,"$11,740,202,000",171545,"$68,438","-$251,530,000",-17.83%,http://www.enterprisebank.com,,Unknown,Supported
6/30/2023,27254,61204052,WAYCROSS BANK & TRUST,501 TEBEAU STREET ,WAYCROSS,GA,315013653,2790,"$203,818,000",5716,"$35,657","-$14,233,000",-55.39%,https://www.wbt.bank,https://www.waycrossbankandtrust.com,Unknown,Supported
6/30/2023,27290,21311529,SARATOGA NATIONAL BANK AND TRUST COMPANY,171 SOUTH BROADWAY ,SARATOGA SPRINGS,NY,12866,1088,"$753,352,000",21373,"$35,248","-$18,036,000",-18.22%,www.saratoganational.com,,Unknown,#N/A
6/30/2023,27314,124085008,SYNCHRONY BANK,"170 ELECTION ROAD, SUITE 125 ",DRAPER,UT,84020,32,"$78,067,000,000",4658561,"$16,758","-$79,000,000",-0.65%,www.synchronybank.com,www.synchronybank.com,Unknown,Supported
6/30/2023,27332,36002247,REPUBLIC FIRST BANK DBA REPUBLIC BANK,50 S. 16TH STREET TWO LIBERTY PLACE,PHILADELPHIA,PA,19102,247,"$4,701,392,000",138841,"$33,862","-$471,874,000",-143.42%,www.MyRepublicBank.com,,Unknown,#N/A
6/30/2023,27330,322286803,SILVERGATE BANK,"4250 EXECUTIVE SQUARE, SUITE 300 ",LA JOLLA,CA,92037,864,"$986,425,000",15,"$65,761,667",,,www.silvergate.com,,Unknown,#N/A
6/30/2023,27351,101104805,BANKERS' BANK OF KANSAS,"555 NORTH WOODLAWN BLVD, BLDG 5 ",WICHITA,KS,67208,3582,"$114,397,000",241,"$474,676","-$144,000",-0.44%,www.bbok.com,,Unknown,#N/A
6/30/2023,27381,62203955,FIRST METRO BANK,406 WEST AVALON AVENUE ,MUSCLE SHOALS,AL,35661,1026,"$811,150,000",25199,"$32,190","-$45,083,000",-43.97%,http://www.firstmetro.com,,Unknown,Supported
6/30/2023,27362,71114763,PRAIRIE STATE BANK & TRUST,3751 WEST WABASH ,SPRINGFIELD,IL,62711,1168,"$694,266,000",26578,"$26,122","-$15,235,000",-16.43%,http://www.psbank.net,,Unknown,Supported
6/30/2023,27409,81006201,COMMERCIAL BANK,2330 WEST PORT PLAZA DRIVE ,SAINT LOUIS,MO,63146,2449,"$257,012,000",5337,"$48,157","-$16,444,000",-76.48%,www.mycbstl.bank,www.mycbstl.com,Unknown,Supported
6/30/2023,27389,122402421,WELLS FARGO NATIONAL BANK WEST,4455 SPRING MOUNTAIN ROAD ,LAS VEGAS,NV,89102,110,"$13,315,902,000",7,"$1,902,271,714","-$208,690,000",-12.15%,www.wellsfargo.com,www.wellsfargoadvisors.com,Unknown,#N/A
6/30/2023,27385,236074855,PORT RICHMOND SAVINGS,2522 EAST ALLEGHENY AVENUE ,PHILADELPHIA,PA,19134,4162,"$60,599,000",2615,"$23,174",,,http://www.prsbank.com,,Unknown,#N/A
6/30/2023,27394,103102106,FIRST BANK & TRUST COMPANY,923 WEST MAIN STREET ,DUNCAN,OK,73533,1159,"$701,264,000",26627,"$26,337","-$5,759,000",-5.10%,www.fb247.com,,Unknown,#N/A
6/30/2023,27398,111916656,PEOPLES BANK,35 SOUTH PLAZA ,PARIS,TX,75460,3275,"$141,733,000",7796,"$18,180","-$4,586,000",-27.62%,www.pbparis.com,,Unknown,Supported
6/30/2023,27408,11302742,ENTERPRISE BANK AND TRUST COMPANY,222 MERRIMACK STREET ,LOWELL,MA,1852,277,"$4,079,655,000",68911,"$59,202","-$113,051,000",-25.22%,www.enterprisebanking.com,,Unknown,#N/A
6/30/2023,27479,11060262,FIRST FINANCIAL TRUST NATIONAL ASSOCIATION,380 WASHINGTON STREET ,WELLESLEY,MA,2481,4646,$0,0,,"-$117,000",-1.17%,www.firstfinancialtrust.com,,Unknown,#N/A
6/30/2023,27476,103003632,BANCFIRST,100 N. BROADWAY AVE ,OKLAHOMA CITY,OK,73102,147,"$9,039,193,000",448370,"$20,160","-$80,059,000",-7.45%,www.bancfirst.bank,,Unknown,Supported
6/30/2023,26891,291971391,LIBERTY BANK MINNESOTA,2842 2ND STREET SOUTH ,SAINT CLOUD,MN,56301,2471,"$254,009,000",21169,"$11,999","-$18,319,000",-49.60%,www.libertybankmn.com,,Unknown,#N/A
6/30/2023,32647,273970682,NORTHWEST BANK,705 GRAND AVENUE ,SPENCER,IA,51301,491,"$1,952,565,000",74729,"$26,129","-$37,982,000",-17.94%,www.nw.bank,www.northwestmortgagecenter.com,Unknown,#N/A
6/30/2023,27499,31101282,COMENITY BANK,ONE RIGHTER PARKWAY ,WILMINGTON,DE,19803,263,"$4,326,833,000",634928,"$6,815","-$12,383,000",-0.88%,savings.breadfinancial.com,www.comenity.net,Unknown,#N/A
6/30/2023,27510,62204019,METRO BANK,800 MARTIN STREET SOUTH ,PELL CITY,AL,35128,957,"$876,565,000",32480,"$26,988","-$63,323,000",-43.44%,http://www.metrobankpc.com,,Unknown,#N/A
6/30/2023,27471,124071889,AMERICAN EXPRESS NATIONAL BANK,115 WEST TOWNE RIDGE PARKWAY ,SANDY,UT,84070,25,"$135,933,805,000",1985616,"$68,459","-$30,838,000",-0.20%,http://www.americanexpress.com,http://amexsavings.com,Unknown,#N/A
6/30/2023,27503,26011921,"BERKSHIRE BANK, THE",4 EAST 39TH STREET ,NEW YORK,NY,10016,1624,"$471,532,000",7560,"$62,372","-$11,090,000",-8.62%,http://www.berkbank.com,,Unknown,#N/A
6/30/2023,91280,82001687,BANK OF LITTLE ROCK,200 NORTH STATE STREET ,LITTLE ROCK,AR,72201,2379,"$271,300,000",11047,"$24,559","-$21,900,000",-101.05%,http://www.bankoflittlerock.com,,Unknown,Supported
6/30/2023,27560,62204022,NORTH ALABAMA BANK,13914 HIGHWAY 231-431 NORTH ,HAZEL GREEN,AL,35750,3246,"$145,119,000",4870,"$29,799","-$2,078,000",-13.48%,www.northalabamabank.com,,Unknown,#N/A
6/30/2023,27496,53202114,BANK OF THE LOWCOUNTRY,1100 NORTH JEFFERIES BLVD ,WALTERBORO,SC,29488,2372,"$272,528,000",10439,"$26,107","-$13,548,000",-46.46%,www.banklowcountry.com,,Unknown,#N/A
6/30/2023,27556,71005254,BURLING BANK,141 WEST JACKSON BOULEVARD ,CHICAGO,IL,60604,3225,"$148,216,000",2136,"$69,390","-$2,319,000",-10.15%,BURLINGBANK.COM,,Unknown,Supported
6/30/2023,27572,122241802,"COMMUNITY WEST BANK, NATIONAL ASSOCIATION",5827 HOLLISTER AVENUE ,GOLETA,CA,93117,921,"$913,246,000",11231,"$81,315","-$2,506,000",-2.18%,www.communitywestbank.com,,Unknown,#N/A
6/30/2023,32718,67011456,HELM BANK USA,999 BRICKELL AVENUE ,MIAMI,FL,33131,861,"$989,655,000",8194,"$120,778","-$54,010,000",-47.10%,http://www.helmbankusa.com,,Unknown,#N/A
6/30/2023,32908,322286489,TUSTIN COMMUNITY BANK,"13891 NEWPORT AVENUE, SUITE 100 ",TUSTIN,CA,92780,4115,"$65,558,000",673,"$97,412","-$57,000",-0.50%,http://tustincmtybank.com,,Unknown,#N/A
6/30/2023,34456,111302600,"KEYSTONE BANK, SSB","11500 BEE CAVE ROAD, SUITE 150 ",AUSTIN,TX,78738,1184,"$679,457,000",5692,"$119,371","-$6,312,000",-7.70%,www.keystone.bank,,Unknown,#N/A
6/30/2023,34014,111317569,TEXAS NATIONAL BANK,400 E BROADWAY ,SWEETWATER,TX,79556,3366,"$133,701,000",5162,"$25,901","-$11,571,000",-74.22%,www.texasnational.bank,www.texasnational.bank,Unknown,Supported
6/30/2023,32779,121141877,BANK OF MARIN,504 TAMALPAIS DRIVE ,CORTE MADERA,CA,94925,315,"$3,336,620,000",53426,"$62,453","-$205,965,000",-50.72%,http://www.bankofmarin.com,,Unknown,#N/A
6/30/2023,32838,53202130,COMMUNITY FIRST BANK INC.,3685 BLUE RIDGE BLVD ,WALHALLA,SC,29691,1321,"$596,456,000",24576,"$24,270","-$15,354,000",-22.16%,https://www.c1stbank.com,,Unknown,#N/A
6/30/2023,25178,121141822,"BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION",555 CALIFORNIA STREET ,SAN FRANCISCO,CA,94104,154,"$8,617,000,000",839566,"$10,264",,,www.bankofamerica.com,www.ml.com,Unknown,#N/A
6/30/2023,32961,121045122,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION",400 HOWARD STREET ,SAN FRANCISCO,CA,94105,4646,$0,0,,"$379,515,000",51.41%,,,Unknown,#N/A
6/30/2023,32912,42104168,"WHITAKER BANK, INC",2001 PLEASANT RIDGE DRIVE ,LEXINGTON,KY,40509,568,"$1,662,229,000",133912,"$12,413","-$110,894,000",-45.08%,http://www.whitakerbank.com,,Missing,#N/A
6/30/2023,32941,112017619,WESTSTAR BANK,"601 NORTH MESA STREET, SUITE 1100 ",EL PASO,TX,79901,403,"$2,428,120,000",28559,"$85,021","-$100,930,000",-33.69%,www.WestStarBank.com,,Unknown,Supported
6/30/2023,32992,26014630,"MORGAN STANLEY BANK, N.A.","201 SOUTH MAIN STREET, 5TH FLOOR ",SALT LAKE CITY,UT,84111,17,"$176,968,000,000",1553,"$113,952,350","-$6,237,000,000",-30.39%,,,Unknown,#N/A
6/30/2023,32974,265070435,GULF COAST BANK AND TRUST COMPANY,200 ST. CHARLES STREET ,NEW ORLEANS,LA,70130,373,"$2,648,171,000",62691,"$42,242","-$56,634,000",-20.59%,www.gulfbank.com,,Unknown,#N/A
6/30/2023,33005,81025198,FCB BANKS,800 BELTLINE ROAD ,COLLINSVILLE,IL,62234,509,"$1,864,392,000",92460,"$20,164","-$26,482,000",-14.52%,http://www.fcbbanks.com,,Unknown,#N/A
6/30/2023,33009,31100872,COUNTY BANK,19927 SHUTTLE ROAD SUITE A1,REHOBOTH BEACH,DE,19971,1521,"$507,941,000",18250,"$27,832","-$16,956,000",-25.67%,http://WWW.COUNTYBANKDEL.COM,,Unknown,#N/A
6/30/2023,33010,61103849,FIRST PEOPLES BANK,105 CHIPLEY STREET ,PINE MOUNTAIN,GA,31822,2430,"$260,534,000",9739,"$26,752","-$5,229,000",-18.68%,http://www.FirstPeoplesBank.com,,Unknown,#N/A
6/30/2023,33013,122086944,ASIAN PACIFIC NATIONAL BANK,333 WEST VALLEY BOULEVARD ,SAN GABRIEL,CA,91776,4331,"$46,407,000",839,"$55,312","-$941,000",-8.82%,https://www.asianpacificbank.com,,Unknown,#N/A
6/30/2023,33119,42102160,"HERITAGE BANK, INC.",456 COMMONWEALTH AVENUE ,ERLANGER,KY,41018,683,"$1,342,506,000",40732,"$32,959","-$68,667,000",-52.06%,www.ourheritage.bank,,Unknown,#N/A
6/30/2023,33131,291271305,FIRST FARMERS & MERCHANTS NATIONAL BANK,114 SOUTH PARK STREET ,FAIRMONT,MN,56031,3654,"$106,550,000",3686,"$28,907","-$1,989,000",-15.52%,http://www.ffmbank.com,,Unknown,#N/A
6/30/2023,32968,62104070,COMMUNITY BANK & TRUST-ALABAMA,202 NORTH POWELL STREET ,UNION SPRINGS,AL,36089,4344,"$45,436,000",3893,"$11,671","-$5,067,000",-104.28%,www.redapplebank.com,,Unknown,#N/A
6/30/2023,33137,75912673,CORNERSTONE COMMUNITY BANK,2090 WISCONSIN AVENUE ,GRAFTON,WI,53024,2959,"$181,099,000",4816,"$37,604",,,http://www.cornerstonecommunity.bank,,Unknown,#N/A
6/30/2023,33136,31302528,WOODLANDS BANK,2450 EAST THIRD STREET ,WILLIAMSPORT,PA,17701,1464,"$532,455,000",28601,"$18,617","-$18,172,000",-32.15%,www.woodlandsbank.com,,Unknown,#N/A
6/30/2023,33204,91905680,PREMIER BANK MINNESOTA,101 EAST 10TH STREET ,HASTINGS,MN,55033,1417,"$547,090,000",20286,"$26,969","-$8,389,000",-13.02%,www.premierbanks.com,,Unknown,#N/A
6/30/2023,18474,101102564,FIRST KANSAS BANK,101 NORTH MAIN STREET ,HOISINGTON,KS,67544,2544,"$242,309,000",7304,"$33,175","-$11,466,000",-51.26%,www.firstkansasbank.com,,Unknown,Supported
6/30/2023,33103,321071161,"GATEWAY BANK, F.S.B.",360 8TH STREET ,OAKLAND,CA,94607,3052,"$170,682,000",3970,"$42,993","-$5,795,000",-30.25%,www.gatewayfsb.com,,Unknown,#N/A
6/30/2023,33183,125108175,SOUND BANKING COMPANY,6107 LAKE GROVE STREET SOUTHWEST ,LAKEWOOD,WA,98499,4379,"$42,565,000",568,"$74,938",,,www.soundbankingco.com,,Unknown,#N/A
6/30/2023,33188,26011963,SHINHAN BANK AMERICA,"475 PARK AVENUE SOUTH, 4TH FLOOR ",NEW YORK,NY,10016,597,"$1,579,093,000",30969,"$50,989","-$18,277,000",-8.61%,https://www.shbamerica.com,,Unknown,#N/A
6/30/2023,27102,271250087,"ASSOCIATED TRUST COMPANY, NATIONAL ASSOCIATION",815 NORTH WATER STREET ,MILWAUKEE,WI,53202,4646,$0,0,,"-$59,000",-0.14%,www.associatedbank.com,,Unknown,#N/A
6/30/2023,33216,125200934,NORTHRIM BANK,3111 C STREET ,ANCHORAGE,AK,99503,417,"$2,329,004,000",52614,"$44,266","-$42,534,000",-20.95%,https://www.northrim.com,,Unknown,Supported
6/30/2023,33111,107089335,COLORADO FEDERAL SAVINGS BANK,"8400 EAST PRENTICE AVENUE, SUITE 840 ",GREENWOOD VILLAGE,CO,80111,752,"$1,166,456,000",158784,"$7,346","-$20,600,000",-7.99%,www.coloradofederalbank.com,www.cofsbank.com,Unknown,Supported
6/30/2023,33239,41248863,"TRUST COMPANY OF TOLEDO, NATIONAL ASSOCIATION, THE",1630 TIMBERWOLF DR ,HOLLAND,OH,43528,4646,$0,0,,"-$114,000",-1.89%,http://tcfona.com,,Unknown,#N/A
6/30/2023,33380,104000469,ENTERPRISE BANK,12800 WEST CENTER ROAD ,OMAHA,NE,68144,1896,"$377,365,000",4561,"$82,737","-$2,387,000",-4.48%,https://www.ENTERPRISE.BANK,,Unknown,#N/A
6/30/2023,33306,71006486,CIBC BANK USA,120 SOUTH LA SALLE STREET ,CHICAGO,IL,60603,46,"$40,062,500,000",149407,"$268,143","-$536,377,000",-8.78%,us.cibc.com,us-cibc.ebanking-services.com/eamweb/account/login.aspx?appId=beb&brand=us-cibc&ec=,Unknown,#N/A
6/30/2023,33316,121405212,"ANZ GUAM, INC.","424 WEST O'BRIEN DRIVE, SUITE 112 ",HAGATNA,GU,96910,4613,"$7,973,000",11,"$724,818",,,www.anz.com/guam,www.anz.com/americansamoa/en/about-us/,Unknown,#N/A
6/30/2023,33418,11701987,LEDYARD NATIONAL BANK,320 MAIN STREET ,NORWICH,VT,5055,1375,"$566,116,000",16621,"$34,060","-$32,115,000",-38.47%,www.ledyard.bank,,Unknown,Supported
6/30/2023,33457,121142119,OAK VALLEY COMMUNITY BANK,125 NORTH THIRD AVENUE ,OAKDALE,CA,95361,559,"$1,682,479,000",32614,"$51,588","-$36,921,000",-21.80%,http://www.ovcb.com,,Unknown,Supported
6/30/2023,33440,63114001,CITIZENS FIRST BANK,1050 LAKE SUMTER LANDING ,THE VILLAGES,FL,32162,325,"$3,176,225,000",97254,"$32,659","-$190,528,000",-41.00%,http://www.citizensfb.com,,Unknown,Supported
6/30/2023,33450,104900527,ARBOR BANK,911 CENTRAL AVENUE ,NEBRASKA CITY,NE,68410,1553,"$496,212,000",15567,"$31,876","-$3,571,000",-6.52%,http://www.arborbanking.com,,Unknown,#N/A
6/30/2023,33470,82901745,TODAY'S BANK,432 HARMONY ROAD ,HUNTSVILLE,AR,72740,2330,"$279,605,000",7764,"$36,013","-$8,173,000",-27.15%,https://www.todaysbank.com,,Unknown,Supported
6/30/2023,26312,122241255,"FIRST AMERICAN TRUST, FSB",5 FIRST AMERICAN WAY ,SANTA ANA,CA,92707,178,"$6,909,777,000",4409,"$1,567,198","-$809,303,000",-125.27%,www.firstamtrust.com,,Unknown,#N/A
6/30/2023,33492,65003592,CRESCENT BANK,1100 POYDRAS STREET ,NEW ORLEANS,LA,70163,710,"$1,266,615,000",15118,"$83,782","-$10,539,000",-5.52%,https://www.cbtno.com,,Unknown,Supported
6/30/2023,33503,21210057,UNITY BANK,64 OLD HIGHWAY 22 ,CLINTON,NJ,8809,511,"$1,850,382,000",33138,"$55,839","-$12,715,000",-5.20%,www.unitybank.com,,Unknown,Supported
6/30/2023,33506,61204735,FIRST NATIONAL BANK OF COFFEE COUNTY,420 SOUTH MADISON AVE. ,DOUGLAS,GA,31533,1866,"$385,770,000",8672,"$44,485","-$6,940,000",-18.15%,www.fnbcc.com,www.fnbccfl.com,Unknown,#N/A
6/30/2023,33497,111994377,"CHARLES SCHWAB PREMIER BANK, SSB",3000 SCHWAB WAY ,WESTLAKE,TX,76262,75,"$21,773,000,000",7,"$3,110,428,571","-$1,623,000,000",-50.11%,,www.schwab.com,Unknown,#N/A
6/30/2023,27589,71925334,"LAKE FOREST BANK & TRUST COMPANY, NATIONAL ASSOCIATION",727 NORTH BANK LANE ,LAKE FOREST,IL,60045,205,"$5,921,010,000",79950,"$74,059","-$172,217,000",-23.26%,www.lakeforestbank.com,www.bankofhwfs.com,Unknown,#N/A
6/30/2023,33539,122042205,PREFERRED BANK,"601 SOUTH FIGUEROA STREET, 29TH FLOOR ",LOS ANGELES,CA,90017,218,"$5,597,828,000",28222,"$198,350","-$49,222,000",-7.03%,http://www.preferredbank.com,,Unknown,Supported
6/30/2023,33555,63116737,"SOUTHSTATE BANK, N.A.",1101 FIRST STREET SOUTH ,WINTER HAVEN,FL,33880,51,"$36,883,449,000",1474223,"$25,019","-$1,321,884,000",-31.00%,www.southstatebank.com,,Unknown,#N/A
6/30/2023,33565,267090060,"DESJARDINS BANK, NATIONAL ASSOCIATION",1001 EAST HALLANDALE BEACH BLVD ,HALLANDALE,FL,33009,2454,"$256,452,000",18963,"$13,524","-$4,200,000",-8.15%,www.Desjardinsbank.com,,Unknown,#N/A
